request_id,timestamp,latency_sec,bytes_sent,http_status,outcome,error_type
405,13:21:56.015042,2.1536,0,0,failed,ConnectionRefusedError
421,13:21:56.015195,2.152,0,0,failed,ConnectionRefusedError
410,13:21:56.015386,2.1534,0,0,failed,ConnectionRefusedError
423,13:21:56.015536,2.1522,0,0,failed,ConnectionRefusedError
407,13:21:56.015694,2.154,0,0,failed,ConnectionRefusedError
429,13:21:56.015851,2.1519,0,0,failed,ConnectionRefusedError
404,13:21:56.016007,2.1547,0,0,failed,ConnectionRefusedError
412,13:21:56.016145,2.1539,0,0,failed,ConnectionRefusedError
400,13:21:56.016322,2.1554,0,0,failed,ConnectionRefusedError
428,13:21:56.016516,2.1526,0,0,failed,ConnectionRefusedError
416,13:21:56.016674,2.154,0,0,failed,ConnectionRefusedError
417,13:21:56.016810,2.1541,0,0,failed,ConnectionRefusedError
413,13:21:56.016957,2.1546,0,0,failed,ConnectionRefusedError
409,13:21:56.017117,2.1552,0,0,failed,ConnectionRefusedError
422,13:21:56.017272,2.154,0,0,failed,ConnectionRefusedError
424,13:21:56.017420,2.154,0,0,failed,ConnectionRefusedError
419,13:21:56.017548,2.1546,0,0,failed,ConnectionRefusedError
415,13:21:56.017697,2.1552,0,0,failed,ConnectionRefusedError
427,13:21:56.017872,2.1541,0,0,failed,ConnectionRefusedError
430,13:21:56.018078,2.1539,0,0,failed,ConnectionRefusedError
431,13:21:56.018254,2.1541,0,0,failed,ConnectionRefusedError
425,13:21:56.018412,2.1549,0,0,failed,ConnectionRefusedError
432,13:21:56.018585,2.1543,0,0,failed,ConnectionRefusedError
426,13:21:56.018744,2.1551,0,0,failed,ConnectionRefusedError
433,13:21:56.018893,2.1545,0,0,failed,ConnectionRefusedError
440,13:21:56.019049,2.154,0,0,failed,ConnectionRefusedError
436,13:21:56.021457,2.1545,0,0,failed,ConnectionRefusedError
442,13:21:56.021742,2.1564,0,0,failed,ConnectionRefusedError
438,13:21:56.021956,2.157,0,0,failed,ConnectionRefusedError
435,13:21:56.022230,2.1576,0,0,failed,ConnectionRefusedError
434,13:21:56.022612,2.158,0,0,failed,ConnectionRefusedError
441,13:21:56.022883,2.1577,0,0,failed,ConnectionRefusedError
453,13:21:56.023112,2.1565,0,0,failed,ConnectionRefusedError
439,13:21:56.023288,2.1583,0,0,failed,ConnectionRefusedError
446,13:21:56.023472,2.1577,0,0,failed,ConnectionRefusedError
445,13:21:56.023662,2.158,0,0,failed,ConnectionRefusedError
443,13:21:56.023833,2.1584,0,0,failed,ConnectionRefusedError
451,13:21:56.023981,2.1577,0,0,failed,ConnectionRefusedError
452,13:21:56.024143,2.1577,0,0,failed,ConnectionRefusedError
448,13:21:56.024286,2.1584,0,0,failed,ConnectionRefusedError
454,13:21:56.024448,2.1578,0,0,failed,ConnectionRefusedError
447,13:21:56.024596,2.1588,0,0,failed,ConnectionRefusedError
460,13:21:56.024771,2.1575,0,0,failed,ConnectionRefusedError
462,13:21:56.024953,2.1575,0,0,failed,ConnectionRefusedError
450,13:21:56.025105,2.159,0,0,failed,ConnectionRefusedError
461,13:21:56.025256,2.1579,0,0,failed,ConnectionRefusedError
457,13:21:56.025416,2.1585,0,0,failed,ConnectionRefusedError
463,13:21:56.025601,2.158,0,0,failed,ConnectionRefusedError
459,13:21:56.025765,2.1586,0,0,failed,ConnectionRefusedError
458,13:21:56.025914,2.1589,0,0,failed,ConnectionRefusedError
466,13:21:56.026078,2.1582,0,0,failed,ConnectionRefusedError
465,13:21:56.026207,2.1584,0,0,failed,ConnectionRefusedError
455,13:21:56.026373,2.1596,0,0,failed,ConnectionRefusedError
474,13:21:56.026533,2.1578,0,0,failed,ConnectionRefusedError
470,13:21:56.026707,2.1584,0,0,failed,ConnectionRefusedError
469,13:21:56.026868,2.1587,0,0,failed,ConnectionRefusedError
464,13:21:56.027009,2.1593,0,0,failed,ConnectionRefusedError
471,13:21:56.027190,2.1588,0,0,failed,ConnectionRefusedError
472,13:21:56.027328,2.1588,0,0,failed,ConnectionRefusedError
468,13:21:56.027465,2.1594,0,0,failed,ConnectionRefusedError
480,13:21:56.027604,2.1583,0,0,failed,ConnectionRefusedError
475,13:21:56.027761,2.1589,0,0,failed,ConnectionRefusedError
473,13:21:56.027934,2.1593,0,0,failed,ConnectionRefusedError
476,13:21:56.028141,2.1592,0,0,failed,ConnectionRefusedError
481,13:21:56.028306,2.1589,0,0,failed,ConnectionRefusedError
482,13:21:56.028458,2.1589,0,0,failed,ConnectionRefusedError
477,13:21:56.028596,2.1596,0,0,failed,ConnectionRefusedError
489,13:21:56.028733,2.1585,0,0,failed,ConnectionRefusedError
485,13:21:56.028896,2.1591,0,0,failed,ConnectionRefusedError
479,13:21:56.029067,2.1599,0,0,failed,ConnectionRefusedError
486,13:21:56.029218,2.1593,0,0,failed,ConnectionRefusedError
488,13:21:56.029379,2.1592,0,0,failed,ConnectionRefusedError
487,13:21:56.029534,2.1595,0,0,failed,ConnectionRefusedError
483,13:21:56.029703,2.1601,0,0,failed,ConnectionRefusedError
502,13:21:56.029850,2.1583,0,0,failed,ConnectionRefusedError
492,13:21:56.030031,2.1595,0,0,failed,ConnectionRefusedError
490,13:21:56.030185,2.1598,0,0,failed,ConnectionRefusedError
491,13:21:56.030345,2.1599,0,0,failed,ConnectionRefusedError
499,13:21:56.030518,2.1592,0,0,failed,ConnectionRefusedError
500,13:21:56.030684,2.1593,0,0,failed,ConnectionRefusedError
494,13:21:56.030872,2.1601,0,0,failed,ConnectionRefusedError
507,13:21:56.031030,2.159,0,0,failed,ConnectionRefusedError
495,13:21:56.031190,2.1603,0,0,failed,ConnectionRefusedError
501,13:21:56.031336,2.1599,0,0,failed,ConnectionRefusedError
496,13:21:56.031495,2.1605,0,0,failed,ConnectionRefusedError
509,13:21:56.031656,2.1594,0,0,failed,ConnectionRefusedError
510,13:21:56.031821,2.1595,0,0,failed,ConnectionRefusedError
497,13:21:56.031965,2.1609,0,0,failed,ConnectionRefusedError
512,13:21:56.032107,2.1595,0,0,failed,ConnectionRefusedError
506,13:21:56.032247,2.1603,0,0,failed,ConnectionRefusedError
505,13:21:56.032406,2.1606,0,0,failed,ConnectionRefusedError
508,13:21:56.032584,2.1604,0,0,failed,ConnectionRefusedError
513,13:21:56.032718,2.1601,0,0,failed,ConnectionRefusedError
514,13:21:56.032886,2.1601,0,0,failed,ConnectionRefusedError
521,13:21:56.033047,2.1595,0,0,failed,ConnectionRefusedError
517,13:21:56.033214,2.16,0,0,failed,ConnectionRefusedError
518,13:21:56.033526,2.1602,0,0,failed,ConnectionRefusedError
511,13:21:56.033707,2.1612,0,0,failed,ConnectionRefusedError
520,13:21:56.033908,2.1604,0,0,failed,ConnectionRefusedError
519,13:21:56.034070,2.1607,0,0,failed,ConnectionRefusedError
534,13:21:56.034300,2.1594,0,0,failed,ConnectionRefusedError
524,13:21:56.034459,2.1606,0,0,failed,ConnectionRefusedError
522,13:21:56.034657,2.161,0,0,failed,ConnectionRefusedError
523,13:21:56.034813,2.1611,0,0,failed,ConnectionRefusedError
532,13:21:56.037096,2.1604,0,0,failed,ConnectionRefusedError
531,13:21:56.037308,2.1628,0,0,failed,ConnectionRefusedError
527,13:21:56.037498,2.1633,0,0,failed,ConnectionRefusedError
539,13:21:56.037697,2.1623,0,0,failed,ConnectionRefusedError
504,13:21:56.037918,2.1661,0,0,failed,ConnectionRefusedError
541,13:21:56.038130,2.1625,0,0,failed,ConnectionRefusedError
533,13:21:56.038310,2.1636,0,0,failed,ConnectionRefusedError
528,13:21:56.038503,2.1642,0,0,failed,ConnectionRefusedError
542,13:21:56.038699,2.163,0,0,failed,ConnectionRefusedError
549,13:21:56.038875,2.1624,0,0,failed,ConnectionRefusedError
538,13:21:56.039059,2.1638,0,0,failed,ConnectionRefusedError
437,13:21:56.039239,2.1744,0,0,failed,ConnectionRefusedError
515,13:21:56.039418,2.1665,0,0,failed,ConnectionRefusedError
547,13:21:56.039584,2.1633,0,0,failed,ConnectionRefusedError
537,13:21:56.039736,2.1646,0,0,failed,ConnectionRefusedError
540,13:21:56.039918,2.1645,0,0,failed,ConnectionRefusedError
548,13:21:56.040046,2.1637,0,0,failed,ConnectionRefusedError
556,13:21:56.040226,2.1631,0,0,failed,ConnectionRefusedError
544,13:21:56.040389,2.1644,0,0,failed,ConnectionRefusedError
444,13:21:56.040652,2.1751,0,0,failed,ConnectionRefusedError
558,13:21:56.040842,2.1635,0,0,failed,ConnectionRefusedError
526,13:21:56.041028,2.167,0,0,failed,ConnectionRefusedError
543,13:21:56.041246,2.1653,0,0,failed,ConnectionRefusedError
550,13:21:56.041400,2.1649,0,0,failed,ConnectionRefusedError
559,13:21:56.041623,2.1642,0,0,failed,ConnectionRefusedError
553,13:21:56.041847,2.165,0,0,failed,ConnectionRefusedError
449,13:21:56.042027,2.176,0,0,failed,ConnectionRefusedError
555,13:21:56.042204,2.1652,0,0,failed,ConnectionRefusedError
554,13:21:56.042375,2.1655,0,0,failed,ConnectionRefusedError
561,13:21:56.042628,2.165,0,0,failed,ConnectionRefusedError
529,13:21:56.042770,2.1684,0,0,failed,ConnectionRefusedError
557,13:21:56.042995,2.1657,0,0,failed,ConnectionRefusedError
566,13:21:56.043138,2.1651,0,0,failed,ConnectionRefusedError
570,13:21:56.043365,2.1649,0,0,failed,ConnectionRefusedError
456,13:21:56.043570,2.1767,0,0,failed,ConnectionRefusedError
560,13:21:56.043773,2.1662,0,0,failed,ConnectionRefusedError
565,13:21:56.043971,2.166,0,0,failed,ConnectionRefusedError
568,13:21:56.044149,2.1659,0,0,failed,ConnectionRefusedError
536,13:21:56.044294,2.1692,0,0,failed,ConnectionRefusedError
562,13:21:56.044521,2.1668,0,0,failed,ConnectionRefusedError
579,13:21:56.044726,2.1654,0,0,failed,ConnectionRefusedError
571,13:21:56.044923,2.1663,0,0,failed,ConnectionRefusedError
467,13:21:56.045125,2.1771,0,0,failed,ConnectionRefusedError
572,13:21:56.045378,2.1666,0,0,failed,ConnectionRefusedError
569,13:21:56.045524,2.1672,0,0,failed,ConnectionRefusedError
546,13:21:56.045748,2.1696,0,0,failed,ConnectionRefusedError
581,13:21:56.045909,2.1663,0,0,failed,ConnectionRefusedError
478,13:21:56.046112,2.177,0,0,failed,ConnectionRefusedError
567,13:21:56.046260,2.1681,0,0,failed,ConnectionRefusedError
578,13:21:56.046514,2.1672,0,0,failed,ConnectionRefusedError
577,13:21:56.046701,2.1675,0,0,failed,ConnectionRefusedError
580,13:21:56.046903,2.1673,0,0,failed,ConnectionRefusedError
551,13:21:56.047192,2.1705,0,0,failed,ConnectionRefusedError
588,13:21:56.047348,2.167,0,0,failed,ConnectionRefusedError
582,13:21:56.047555,2.1678,0,0,failed,ConnectionRefusedError
484,13:21:56.047781,2.178,0,0,failed,ConnectionRefusedError
583,13:21:56.047963,2.1681,0,0,failed,ConnectionRefusedError
564,13:21:56.048148,2.1702,0,0,failed,ConnectionRefusedError
493,13:21:56.048387,2.1777,0,0,failed,ConnectionRefusedError
587,13:21:56.048560,2.1683,0,0,failed,ConnectionRefusedError
498,13:21:56.048721,2.1775,0,0,failed,ConnectionRefusedError
584,13:21:56.048937,2.169,0,0,failed,ConnectionRefusedError
573,13:21:56.049119,2.1703,0,0,failed,ConnectionRefusedError
503,13:21:56.049318,2.1776,0,0,failed,ConnectionRefusedError
576,13:21:56.049542,2.1705,0,0,failed,ConnectionRefusedError
516,13:21:56.049779,2.1766,0,0,failed,ConnectionRefusedError
585,13:21:56.049992,2.1699,0,0,failed,ConnectionRefusedError
525,13:21:56.050229,2.1762,0,0,failed,ConnectionRefusedError
530,13:21:56.050465,2.176,0,0,failed,ConnectionRefusedError
535,13:21:56.050616,2.1756,0,0,failed,ConnectionRefusedError
545,13:21:56.050795,2.1748,0,0,failed,ConnectionRefusedError
552,13:21:56.053310,2.1743,0,0,failed,ConnectionRefusedError
563,13:21:56.053565,2.1758,0,0,failed,ConnectionRefusedError
574,13:21:56.053805,2.1749,0,0,failed,ConnectionRefusedError
575,13:21:56.053959,2.175,0,0,failed,ConnectionRefusedError
586,13:21:56.054120,2.174,0,0,failed,ConnectionRefusedError
590,13:21:56.054308,2.1737,0,0,failed,ConnectionRefusedError
596,13:21:56.054470,2.1733,0,0,failed,ConnectionRefusedError
591,13:21:56.054634,2.174,0,0,failed,ConnectionRefusedError
589,13:21:56.054841,2.1744,0,0,failed,ConnectionRefusedError
595,13:21:56.055145,2.174,0,0,failed,ConnectionRefusedError
592,13:21:56.055368,2.1746,0,0,failed,ConnectionRefusedError
597,13:21:56.055627,2.1743,0,0,failed,ConnectionRefusedError
593,13:21:56.055944,2.1751,0,0,failed,ConnectionRefusedError
605,13:21:56.056132,2.1741,0,0,failed,ConnectionRefusedError
594,13:21:56.056300,2.1754,0,0,failed,ConnectionRefusedError
606,13:21:56.056449,2.1743,0,0,failed,ConnectionRefusedError
602,13:21:56.056607,2.1749,0,0,failed,ConnectionRefusedError
601,13:21:56.056807,2.1751,0,0,failed,ConnectionRefusedError
604,13:21:56.056957,2.175,0,0,failed,ConnectionRefusedError
600,13:21:56.057162,2.1756,0,0,failed,ConnectionRefusedError
611,13:21:56.057372,2.1748,0,0,failed,ConnectionRefusedError
612,13:21:56.057572,2.1748,0,0,failed,ConnectionRefusedError
599,13:21:56.057714,2.1763,0,0,failed,ConnectionRefusedError
608,13:21:56.057948,2.1756,0,0,failed,ConnectionRefusedError
607,13:21:56.058154,2.1759,0,0,failed,ConnectionRefusedError
614,13:21:56.058369,2.1754,0,0,failed,ConnectionRefusedError
610,13:21:56.058568,2.176,0,0,failed,ConnectionRefusedError
622,13:21:56.058752,2.175,0,0,failed,ConnectionRefusedError
621,13:21:56.058993,2.1753,0,0,failed,ConnectionRefusedError
617,13:21:56.059198,2.1759,0,0,failed,ConnectionRefusedError
619,13:21:56.059434,2.176,0,0,failed,ConnectionRefusedError
618,13:21:56.059656,2.1763,0,0,failed,ConnectionRefusedError
625,13:21:56.059824,2.1758,0,0,failed,ConnectionRefusedError
615,13:21:56.060043,2.177,0,0,failed,ConnectionRefusedError
626,13:21:56.060189,2.1761,0,0,failed,ConnectionRefusedError
630,13:21:56.060433,2.1759,0,0,failed,ConnectionRefusedError
598,13:21:56.060600,2.1792,0,0,failed,ConnectionRefusedError
624,13:21:56.060805,2.1769,0,0,failed,ConnectionRefusedError
629,13:21:56.060990,2.1766,0,0,failed,ConnectionRefusedError
628,13:21:56.061167,2.1769,0,0,failed,ConnectionRefusedError
632,13:21:56.061340,2.1766,0,0,failed,ConnectionRefusedError
631,13:21:56.061512,2.1769,0,0,failed,ConnectionRefusedError
603,13:21:56.061740,2.1799,0,0,failed,ConnectionRefusedError
635,13:21:56.061954,2.1769,0,0,failed,ConnectionRefusedError
609,13:21:56.062137,2.1797,0,0,failed,ConnectionRefusedError
633,13:21:56.062336,2.1775,0,0,failed,ConnectionRefusedError
636,13:21:56.062520,2.1774,0,0,failed,ConnectionRefusedError
637,13:21:56.062659,2.1775,0,0,failed,ConnectionRefusedError
641,13:21:56.062869,2.1772,0,0,failed,ConnectionRefusedError
642,13:21:56.063057,2.1774,0,0,failed,ConnectionRefusedError
613,13:21:56.063290,2.1804,0,0,failed,ConnectionRefusedError
646,13:21:56.063494,2.1773,0,0,failed,ConnectionRefusedError
640,13:21:56.063698,2.1782,0,0,failed,ConnectionRefusedError
645,13:21:56.063978,2.1778,0,0,failed,ConnectionRefusedError
616,13:21:56.064170,2.181,0,0,failed,ConnectionRefusedError
644,13:21:56.064395,2.1785,0,0,failed,ConnectionRefusedError
648,13:21:56.064560,2.1782,0,0,failed,ConnectionRefusedError
647,13:21:56.064713,2.1784,0,0,failed,ConnectionRefusedError
651,13:21:56.064904,2.1782,0,0,failed,ConnectionRefusedError
620,13:21:56.065055,2.1816,0,0,failed,ConnectionRefusedError
627,13:21:56.065262,2.181,0,0,failed,ConnectionRefusedError
649,13:21:56.065429,2.179,0,0,failed,ConnectionRefusedError
659,13:21:56.065662,2.1782,0,0,failed,ConnectionRefusedError
653,13:21:56.065881,2.179,0,0,failed,ConnectionRefusedError
660,13:21:56.068304,2.1785,0,0,failed,ConnectionRefusedError
656,13:21:56.068574,2.1814,0,0,failed,ConnectionRefusedError
623,13:21:56.068768,2.1849,0,0,failed,ConnectionRefusedError
638,13:21:56.068909,2.1836,0,0,failed,ConnectionRefusedError
662,13:21:56.069063,2.1813,0,0,failed,ConnectionRefusedError
658,13:21:56.069232,2.1819,0,0,failed,ConnectionRefusedError
670,13:21:56.069423,2.1808,0,0,failed,ConnectionRefusedError
669,13:21:56.069557,2.1811,0,0,failed,ConnectionRefusedError
665,13:21:56.069695,2.1817,0,0,failed,ConnectionRefusedError
634,13:21:56.069874,2.185,0,0,failed,ConnectionRefusedError
652,13:21:56.070023,2.1833,0,0,failed,ConnectionRefusedError
643,13:21:56.070213,2.1844,0,0,failed,ConnectionRefusedError
667,13:21:56.070373,2.1821,0,0,failed,ConnectionRefusedError
663,13:21:56.070558,2.1827,0,0,failed,ConnectionRefusedError
676,13:21:56.070708,2.1816,0,0,failed,ConnectionRefusedError
675,13:21:56.070888,2.1818,0,0,failed,ConnectionRefusedError
639,13:21:56.071029,2.1856,0,0,failed,ConnectionRefusedError
671,13:21:56.071238,2.1826,0,0,failed,ConnectionRefusedError
654,13:21:56.071517,2.1845,0,0,failed,ConnectionRefusedError
655,13:21:56.071723,2.1847,0,0,failed,ConnectionRefusedError
677,13:21:56.071911,2.1827,0,0,failed,ConnectionRefusedError
673,13:21:56.072126,2.1833,0,0,failed,ConnectionRefusedError
685,13:21:56.072344,2.1823,0,0,failed,ConnectionRefusedError
686,13:21:56.072612,2.1824,0,0,failed,ConnectionRefusedError
650,13:21:56.072805,2.1862,0,0,failed,ConnectionRefusedError
682,13:21:56.073000,2.1832,0,0,failed,ConnectionRefusedError
657,13:21:56.073171,2.1859,0,0,failed,ConnectionRefusedError
684,13:21:56.073349,2.1834,0,0,failed,ConnectionRefusedError
666,13:21:56.073529,2.1854,0,0,failed,ConnectionRefusedError
690,13:21:56.073737,2.1831,0,0,failed,ConnectionRefusedError
680,13:21:56.073958,2.1843,0,0,failed,ConnectionRefusedError
664,13:21:56.074124,2.1862,0,0,failed,ConnectionRefusedError
693,13:21:56.074358,2.1834,0,0,failed,ConnectionRefusedError
672,13:21:56.074520,2.1858,0,0,failed,ConnectionRefusedError
687,13:21:56.074724,2.1844,0,0,failed,ConnectionRefusedError
695,13:21:56.074916,2.1838,0,0,failed,ConnectionRefusedError
691,13:21:56.075169,2.1845,0,0,failed,ConnectionRefusedError
674,13:21:56.075363,2.1864,0,0,failed,ConnectionRefusedError
661,13:21:56.075554,2.1879,0,0,failed,ConnectionRefusedError
700,13:21:56.075787,2.1841,0,0,failed,ConnectionRefusedError
689,13:21:56.075958,2.1855,0,0,failed,ConnectionRefusedError
681,13:21:56.076181,2.1865,0,0,failed,ConnectionRefusedError
698,13:21:56.076335,2.1849,0,0,failed,ConnectionRefusedError
710,13:21:56.076581,2.1837,0,0,failed,ConnectionRefusedError
702,13:21:56.076726,2.1849,0,0,failed,ConnectionRefusedError
679,13:21:56.076949,2.1875,0,0,failed,ConnectionRefusedError
668,13:21:56.077159,2.1888,0,0,failed,ConnectionRefusedError
705,13:21:56.077358,2.1851,0,0,failed,ConnectionRefusedError
696,13:21:56.077580,2.1863,0,0,failed,ConnectionRefusedError
707,13:21:56.077757,2.1854,0,0,failed,ConnectionRefusedError
694,13:21:56.077975,2.187,0,0,failed,ConnectionRefusedError
703,13:21:56.078169,2.1862,0,0,failed,ConnectionRefusedError
715,13:21:56.078429,2.1851,0,0,failed,ConnectionRefusedError
692,13:21:56.078617,2.1878,0,0,failed,ConnectionRefusedError
712,13:21:56.078811,2.1858,0,0,failed,ConnectionRefusedError
678,13:21:56.079041,2.1897,0,0,failed,ConnectionRefusedError
709,13:21:56.079248,2.1865,0,0,failed,ConnectionRefusedError
718,13:21:56.079507,2.1858,0,0,failed,ConnectionRefusedError
699,13:21:56.079657,2.1881,0,0,failed,ConnectionRefusedError
720,13:21:56.079876,2.186,0,0,failed,ConnectionRefusedError
714,13:21:56.080018,2.1868,0,0,failed,ConnectionRefusedError
701,13:21:56.080263,2.1884,0,0,failed,ConnectionRefusedError
683,13:21:56.080476,2.1906,0,0,failed,ConnectionRefusedError
723,13:21:56.080684,2.1866,0,0,failed,ConnectionRefusedError
721,13:21:56.080879,2.187,0,0,failed,ConnectionRefusedError
706,13:21:56.081081,2.1887,0,0,failed,ConnectionRefusedError
725,13:21:56.081316,2.187,0,0,failed,ConnectionRefusedError
729,13:21:56.083747,2.1868,0,0,failed,ConnectionRefusedError
704,13:21:56.084015,2.1919,0,0,failed,ConnectionRefusedError
688,13:21:56.084211,2.1938,0,0,failed,ConnectionRefusedError
734,13:21:56.084396,2.1892,0,0,failed,ConnectionRefusedError
716,13:21:56.084570,2.1912,0,0,failed,ConnectionRefusedError
711,13:21:56.084734,2.1919,0,0,failed,ConnectionRefusedError
728,13:21:56.084939,2.1904,0,0,failed,ConnectionRefusedError
735,13:21:56.085111,2.1899,0,0,failed,ConnectionRefusedError
732,13:21:56.085299,2.1903,0,0,failed,ConnectionRefusedError
713,13:21:56.085478,2.1924,0,0,failed,ConnectionRefusedError
740,13:21:56.085702,2.1899,0,0,failed,ConnectionRefusedError
697,13:21:56.085880,2.1946,0,0,failed,ConnectionRefusedError
719,13:21:56.086107,2.1924,0,0,failed,ConnectionRefusedError
738,13:21:56.086312,2.1907,0,0,failed,ConnectionRefusedError
724,13:21:56.086537,2.1924,0,0,failed,ConnectionRefusedError
742,13:21:56.086688,2.1907,0,0,failed,ConnectionRefusedError
746,13:21:56.086936,2.1906,0,0,failed,ConnectionRefusedError
726,13:21:56.087156,2.1927,0,0,failed,ConnectionRefusedError
730,13:21:56.087342,2.1926,0,0,failed,ConnectionRefusedError
708,13:21:56.087561,2.195,0,0,failed,ConnectionRefusedError
733,13:21:56.087736,2.1927,0,0,failed,ConnectionRefusedError
743,13:21:56.087976,2.1919,0,0,failed,ConnectionRefusedError
731,13:21:56.088140,2.1933,0,0,failed,ConnectionRefusedError
736,13:21:56.088409,2.1929,0,0,failed,ConnectionRefusedError
717,13:21:56.088605,2.1951,0,0,failed,ConnectionRefusedError
739,13:21:56.088836,2.1932,0,0,failed,ConnectionRefusedError
741,13:21:56.089116,2.1932,0,0,failed,ConnectionRefusedError
745,13:21:56.089319,2.1931,0,0,failed,ConnectionRefusedError
722,13:21:56.089596,2.1955,0,0,failed,ConnectionRefusedError
727,13:21:56.089778,2.1953,0,0,failed,ConnectionRefusedError
737,13:21:56.090001,2.1945,0,0,failed,ConnectionRefusedError
744,13:21:56.090146,2.194,0,0,failed,ConnectionRefusedError
758,13:21:56.090383,2.1928,0,0,failed,ConnectionRefusedError
748,13:21:56.090568,2.194,0,0,failed,ConnectionRefusedError
757,13:21:56.090804,2.1933,0,0,failed,ConnectionRefusedError
747,13:21:56.091082,2.1946,0,0,failed,ConnectionRefusedError
750,13:21:56.091265,2.1945,0,0,failed,ConnectionRefusedError
763,13:21:56.091544,2.1934,0,0,failed,ConnectionRefusedError
752,13:21:56.091742,2.1948,0,0,failed,ConnectionRefusedError
756,13:21:56.091983,2.1946,0,0,failed,ConnectionRefusedError
764,13:21:56.092190,2.194,0,0,failed,ConnectionRefusedError
753,13:21:56.092426,2.1954,0,0,failed,ConnectionRefusedError
755,13:21:56.092720,2.1954,0,0,failed,ConnectionRefusedError
749,13:21:56.092894,2.1963,0,0,failed,ConnectionRefusedError
773,13:21:56.093105,2.1941,0,0,failed,ConnectionRefusedError
774,13:21:56.093321,2.1941,0,0,failed,ConnectionRefusedError
761,13:21:56.093569,2.1957,0,0,failed,ConnectionRefusedError
765,13:21:56.093818,2.1955,0,0,failed,ConnectionRefusedError
760,13:21:56.094017,2.1963,0,0,failed,ConnectionRefusedError
754,13:21:56.094211,2.197,0,0,failed,ConnectionRefusedError
766,13:21:56.094414,2.1961,0,0,failed,ConnectionRefusedError
780,13:21:56.094657,2.1948,0,0,failed,ConnectionRefusedError
779,13:21:56.094837,2.1951,0,0,failed,ConnectionRefusedError
767,13:21:56.095037,2.1966,0,0,failed,ConnectionRefusedError
770,13:21:56.095340,2.1965,0,0,failed,ConnectionRefusedError
771,13:21:56.095512,2.1967,0,0,failed,ConnectionRefusedError
759,13:21:56.095713,2.1981,0,0,failed,ConnectionRefusedError
772,13:21:56.095875,2.197,0,0,failed,ConnectionRefusedError
751,13:21:56.096077,2.1992,0,0,failed,ConnectionRefusedError
783,13:21:56.096263,2.1962,0,0,failed,ConnectionRefusedError
784,13:21:56.096479,2.1963,0,0,failed,ConnectionRefusedError
778,13:21:56.096673,2.1971,0,0,failed,ConnectionRefusedError
782,13:21:56.096885,2.1969,0,0,failed,ConnectionRefusedError
775,13:21:56.097049,2.1978,0,0,failed,ConnectionRefusedError
781,13:21:56.099497,2.1973,0,0,failed,ConnectionRefusedError
769,13:21:56.099758,2.2011,0,0,failed,ConnectionRefusedError
762,13:21:56.099951,2.202,0,0,failed,ConnectionRefusedError
794,13:21:56.100133,2.1989,0,0,failed,ConnectionRefusedError
793,13:21:56.100348,2.1992,0,0,failed,ConnectionRefusedError
789,13:21:56.100552,2.1998,0,0,failed,ConnectionRefusedError
788,13:21:56.100737,2.2001,0,0,failed,ConnectionRefusedError
786,13:21:56.100908,2.2005,0,0,failed,ConnectionRefusedError
768,13:21:56.101095,2.2026,0,0,failed,ConnectionRefusedError
800,13:21:56.101334,2.1995,0,0,failed,ConnectionRefusedError
799,13:21:56.101513,2.1998,0,0,failed,ConnectionRefusedError
796,13:21:56.101735,2.2003,0,0,failed,ConnectionRefusedError
776,13:21:56.101931,2.2025,0,0,failed,ConnectionRefusedError
797,13:21:56.102176,2.2006,0,0,failed,ConnectionRefusedError
791,13:21:56.102399,2.2015,0,0,failed,ConnectionRefusedError
777,13:21:56.102598,2.2031,0,0,failed,ConnectionRefusedError
809,13:21:56.102803,2.2001,0,0,failed,ConnectionRefusedError
806,13:21:56.102990,2.2006,0,0,failed,ConnectionRefusedError
810,13:21:56.103211,2.2004,0,0,failed,ConnectionRefusedError
785,13:21:56.103398,2.2031,0,0,failed,ConnectionRefusedError
803,13:21:56.103597,2.2014,0,0,failed,ConnectionRefusedError
787,13:21:56.103773,2.2033,0,0,failed,ConnectionRefusedError
801,13:21:56.104004,2.202,0,0,failed,ConnectionRefusedError
790,13:21:56.104251,2.2034,0,0,failed,ConnectionRefusedError
822,13:21:56.104453,2.2005,0,0,failed,ConnectionRefusedError
811,13:21:56.104659,2.2017,0,0,failed,ConnectionRefusedError
821,13:21:56.104866,2.201,0,0,failed,ConnectionRefusedError
792,13:21:56.105107,2.2041,0,0,failed,ConnectionRefusedError
814,13:21:56.105286,2.2021,0,0,failed,ConnectionRefusedError
798,13:21:56.105516,2.2039,0,0,failed,ConnectionRefusedError
808,13:21:56.105733,2.2031,0,0,failed,ConnectionRefusedError
795,13:21:56.105947,2.2046,0,0,failed,ConnectionRefusedError
827,13:21:56.106143,2.2017,0,0,failed,ConnectionRefusedError
828,13:21:56.106314,2.2018,0,0,failed,ConnectionRefusedError
816,13:21:56.106494,2.2031,0,0,failed,ConnectionRefusedError
802,13:21:56.106670,2.2046,0,0,failed,ConnectionRefusedError
817,13:21:56.106877,2.2033,0,0,failed,ConnectionRefusedError
804,13:21:56.107088,2.2049,0,0,failed,ConnectionRefusedError
819,13:21:56.107328,2.2036,0,0,failed,ConnectionRefusedError
805,13:21:56.107511,2.2052,0,0,failed,ConnectionRefusedError
825,13:21:56.107722,2.2034,0,0,failed,ConnectionRefusedError
833,13:21:56.107898,2.2028,0,0,failed,ConnectionRefusedError
